Name,"Full name","Description","Location","Coordinates",URL,Version,DNSSEC validation,No logs,Namecoin,Resolver address,Provider name,Provider public key,Provider public key TXT record
captnemo-in,"Nemo's DNS Resolver India","Non-logging, provided by Nemo","Bangalore, India",,https://captnemo.in/dnscrypt/,1,no,yes,no,139.59.48.222:4434,"2.dnscrypt-cert.captnemo.in ",053A:DFF2:C5A3:2916:D81A:D88A:6779:2C30:2BAA:D5D2:8032:95E8:5A9B:D22F:8687:1E10,dnscrypt.captnemo.in
